Unnamed: 0.1,Unnamed: 0,SEASON_ID,Player_ID,Game_ID,GAME_DATE,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,isHomeGame,Projected_Line,Beats_Projected_Line,PTS_Lag_1,PTS_Lag_2,PTS_Lag_3,PTS_Lag_4,PTS_Lag_5,MATCHUP_DEN @ BKN,MATCHUP_DEN @ BOS,MATCHUP_DEN @ CHA,MATCHUP_DEN @ CHI,MATCHUP_DEN @ CLE,MATCHUP_DEN @ DAL,MATCHUP_DEN @ DET,MATCHUP_DEN @ GSW,MATCHUP_DEN @ HOU,MATCHUP_DEN @ IND,MATCHUP_DEN @ LAC,MATCHUP_DEN @ LAL,MATCHUP_DEN @ MEM,MATCHUP_DEN @ MIA,MATCHUP_DEN @ MIL,MATCHUP_DEN @ MIN,MATCHUP_DEN @ NOP,MATCHUP_DEN @ NYK,MATCHUP_DEN @ OKC,MATCHUP_DEN @ ORL,MATCHUP_DEN @ PHI,MATCHUP_DEN @ PHX,MATCHUP_DEN @ POR,MATCHUP_DEN @ SAC,MATCHUP_DEN @ SAS,MATCHUP_DEN @ TOR,MATCHUP_DEN @ UTA,MATCHUP_DEN @ WAS,MATCHUP_DEN vs. ATL,MATCHUP_DEN vs. BKN,MATCHUP_DEN vs. BOS,MATCHUP_DEN vs. CHA,MATCHUP_DEN vs. CHI,MATCHUP_DEN vs. CLE,MATCHUP_DEN vs. DAL,MATCHUP_DEN vs. DET,MATCHUP_DEN vs. GSW,MATCHUP_DEN vs. HOU,MATCHUP_DEN vs. IND,MATCHUP_DEN vs. LAC,MATCHUP_DEN vs. LAL,MATCHUP_DEN vs. MEM,MATCHUP_DEN vs. MIA,MATCHUP_DEN vs. MIL,MATCHUP_DEN vs. MIN,MATCHUP_DEN vs. NOP,MATCHUP_DEN vs. NYK,MATCHUP_DEN vs. OKC,MATCHUP_DEN vs. ORL,MATCHUP_DEN vs. PHI,MATCHUP_DEN vs. PHX,MATCHUP_DEN vs. POR,MATCHUP_DEN vs. SAC,MATCHUP_DEN vs. SAS,MATCHUP_DEN vs. TOR,MATCHUP_DEN vs. UTA,MATCHUP_DEN vs. WAS,Month
351,351,22019,203999,21900252,2019-11-26,W,25,4,8,0.5,0,0,0.0,0,0,0.0,2,18,20,5,0,0,3,3,8,10,1,0,16.0,0,7.0,13.0,6.0,30.0,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11
352,352,22019,203999,21900238,2019-11-24,W,32,4,9,0.444,0,1,0.0,0,0,0.0,4,9,13,5,2,0,1,2,8,8,1,0,12.8,0,8.0,7.0,13.0,6.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
353,353,22019,203999,21900222,2019-11-22,W,35,7,17,0.412,0,4,0.0,4,4,1.0,3,13,16,10,3,1,3,2,18,10,1,0,8.4,1,8.0,8.0,7.0,13.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
354,354,22019,203999,21900211,2019-11-20,W,32,12,19,0.632,2,4,0.5,1,1,1.0,5,7,12,4,0,0,7,5,27,7,1,0,10.8,1,18.0,8.0,8.0,7.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
355,355,22019,203999,21900186,2019-11-17,W,26,4,7,0.571,1,3,0.333,0,0,0.0,0,5,5,8,0,0,2,3,9,22,1,1,13.6,0,27.0,18.0,8.0,8.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
356,356,22019,203999,21900166,2019-11-14,W,28,8,14,0.571,2,5,0.4,0,0,0.0,2,8,10,3,0,0,0,4,18,-2,1,0,14.0,1,9.0,27.0,18.0,8.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
357,357,22019,203999,21900150,2019-11-12,L,31,7,19,0.368,1,8,0.125,5,6,0.833,1,5,6,7,3,0,2,2,20,-2,1,0,16.0,1,18.0,9.0,27.0,18.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
358,358,22019,203999,21900132,2019-11-10,W,36,9,23,0.391,1,7,0.143,1,3,0.333,3,3,6,7,1,1,0,4,20,-2,1,1,18.4,1,20.0,18.0,9.0,27.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
359,359,22019,203999,21900123,2019-11-08,W,38,10,22,0.455,2,9,0.222,4,5,0.8,2,8,10,6,2,2,1,4,26,18,1,0,18.8,1,20.0,20.0,18.0,9.0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11
360,360,22019,203999,21900102,2019-11-05,W,23,4,12,0.333,1,4,0.25,0,1,0.0,0,5,5,5,1,1,4,4,9,11,1,0,18.6,0,26.0,20.0,20.0,18.0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
361,361,22019,203999,21900079,2019-11-02,W,31,7,14,0.5,3,7,0.429,3,4,0.75,0,7,7,4,0,0,1,2,20,14,1,1,18.6,1,9.0,26.0,20.0,20.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
362,362,22019,203999,21900067,2019-10-31,L,27,5,6,0.833,0,1,0.0,3,3,1.0,0,6,6,6,1,0,2,3,13,-16,1,1,19.0,0,20.0,9.0,26.0,20.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
363,363,22019,203999,21900053,2019-10-29,L,33,4,8,0.5,0,1,0.0,2,2,1.0,2,8,10,10,3,0,4,3,10,15,1,0,17.6,0,13.0,20.0,9.0,26.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
364,364,22019,203999,21900050,2019-10-28,W,28,4,15,0.267,0,5,0.0,1,1,1.0,3,10,13,2,2,1,2,4,9,-3,1,1,15.6,0,10.0,13.0,20.0,9.0,26.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
365,365,22019,203999,21900023,2019-10-25,W,41,8,18,0.444,0,2,0.0,7,9,0.778,3,11,14,12,1,2,5,4,23,8,1,0,12.2,1,9.0,10.0,13.0,20.0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10
366,366,22019,203999,21900013,2019-10-23,W,24,8,14,0.571,3,5,0.6,1,2,0.5,4,9,13,2,0,0,4,4,20,14,1,1,15.0,1,23.0,9.0,10.0,13.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
367,367,22018,203999,21801228,2019-04-10,W,37,13,26,0.5,1,7,0.143,2,2,1.0,3,11,14,2,3,0,4,4,29,16,1,0,15.0,1,20.0,23.0,9.0,10.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4
368,368,22018,203999,21801217,2019-04-09,L,16,1,6,0.167,0,0,0.0,0,2,0.0,2,3,5,2,1,1,1,6,2,-15,1,1,18.2,0,29.0,20.0,23.0,9.0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
369,369,22018,203999,21801190,2019-04-05,W,37,9,15,0.6,1,4,0.25,3,4,0.75,3,10,13,9,2,1,2,3,22,6,1,0,16.6,1,2.0,29.0,20.0,23.0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
370,370,22018,203999,21801173,2019-04-03,W,29,9,10,0.9,0,1,0.0,2,3,0.667,0,11,11,9,0,0,5,3,20,18,1,0,19.2,1,22.0,2.0,29.0,20.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4
371,371,22018,203999,21801164,2019-04-02,L,28,4,10,0.4,0,3,0.0,2,3,0.667,2,3,5,6,4,0,6,1,10,-10,1,1,18.6,0,20.0,22.0,2.0,29.0,20.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
372,372,22018,203999,21801148,2019-03-31,L,30,11,15,0.733,0,2,0.0,1,3,0.333,2,12,14,4,2,1,2,3,23,1,1,0,16.6,1,10.0,20.0,22.0,2.0,29.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
373,373,22018,203999,21801133,2019-03-29,W,34,10,16,0.625,1,3,0.333,2,2,1.0,2,14,16,3,1,0,2,3,23,7,1,1,15.4,1,23.0,10.0,20.0,22.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
374,374,22018,203999,21801126,2019-03-28,L,25,7,14,0.5,0,0,0.0,2,2,1.0,3,5,8,6,0,2,2,3,16,-1,1,1,19.6,0,23.0,23.0,10.0,20.0,22.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
375,375,22018,203999,21801115,2019-03-26,W,33,10,24,0.417,0,5,0.0,3,5,0.6,3,12,15,2,0,0,3,3,23,-9,1,0,18.4,1,16.0,23.0,23.0,10.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
376,376,22018,203999,21801097,2019-03-24,L,30,8,16,0.5,1,3,0.333,2,2,1.0,3,8,11,8,1,4,1,2,19,-19,1,1,19.0,0,23.0,16.0,23.0,23.0,10.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
377,377,22018,203999,21801082,2019-03-22,W,28,8,20,0.4,1,3,0.333,4,6,0.667,4,13,17,5,0,0,1,3,21,17,1,1,20.8,1,19.0,23.0,16.0,23.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
378,378,22018,203999,21801075,2019-03-21,W,35,6,12,0.5,2,4,0.5,1,1,1.0,3,3,6,11,0,0,1,1,15,-10,1,1,20.4,0,21.0,19.0,23.0,16.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
379,379,22018,203999,21801052,2019-03-18,W,36,9,14,0.643,3,7,0.429,0,0,0.0,2,11,13,7,2,3,3,2,21,15,1,1,18.8,1,15.0,21.0,19.0,23.0,16.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
380,380,22018,203999,21801040,2019-03-16,W,34,11,21,0.524,2,7,0.286,2,2,1.0,3,4,7,5,0,0,4,3,26,5,1,0,19.8,1,21.0,15.0,21.0,19.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
381,381,22018,203999,21801025,2019-03-14,W,30,4,9,0.444,0,2,0.0,3,4,0.75,2,12,14,8,0,1,2,1,11,-12,1,0,20.4,0,26.0,21.0,15.0,21.0,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
382,382,22018,203999,21801012,2019-03-12,W,26,9,14,0.643,0,0,0.0,0,0,0.0,4,4,8,7,0,1,4,4,18,2,1,0,18.8,0,11.0,26.0,21.0,15.0,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3
383,383,22018,203999,21800984,2019-03-08,L,29,5,10,0.5,1,1,1.0,5,8,0.625,3,3,6,4,4,1,2,2,16,-29,1,1,18.2,0,18.0,11.0,26.0,21.0,15.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
384,384,22018,203999,21800974,2019-03-06,W,35,3,5,0.6,0,1,0.0,6,8,0.75,4,13,17,8,3,0,2,1,12,16,1,1,18.4,0,16.0,18.0,11.0,26.0,21.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
385,385,22018,203999,21800954,2019-03-04,L,38,10,14,0.714,2,2,1.0,0,0,0.0,4,6,10,6,0,0,3,2,22,10,1,1,16.6,1,12.0,16.0,18.0,11.0,26.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
386,386,22018,203999,21800941,2019-03-02,L,22,7,11,0.636,1,2,0.5,5,6,0.833,4,5,9,7,2,2,2,4,20,6,1,0,15.8,1,22.0,12.0,16.0,18.0,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
